CUST_ID,PCA1,PCA2,CLUSTER_x,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER_y
C14947,0.5776609641648923,-1.1637994954722832,3,1906.703614,1.0,780.0,0.0,780.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,1338.303471,598.649198,0.0,12,3
C14948,-1.8833064972416451,0.9212122673037457,0,1747.359784,1.0,0.0,0.0,0.0,413.38083,0.0,0.0,0.0,0.333333,8,0,1800.0,700.732344,755.249544,0.0,12,0
C14949,0.8896178280163758,-0.7054299371768511,3,2363.615492,1.0,1441.32,374.64,1066.68,0.0,0.833333,0.083333,0.833333,0.0,0,11,6000.0,1055.392983,988.408977,0.0,12,3
C14950,-0.9107717206313627,-0.6931991609734709,0,1247.196735,1.0,243.0,243.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,9,1200.0,529.091477,919.446681,0.0,12,0
C14951,0.28044446050130556,-1.219011170494903,3,336.640397,1.0,589.59,165.0,424.59,0.0,0.833333,0.083333,0.75,0.0,0,17,5000.0,839.728514,184.635553,0.0,12,3
C14952,-1.7679574142010468,0.1123596580662747,0,135.493002,1.0,0.0,0.0,0.0,499.794103,0.0,0.0,0.0,0.25,4,0,1200.0,1844.110066,185.379277,0.166667,12,0
C14953,-0.7565224883600115,-0.6849263028618908,0,957.980588,1.0,424.76,0.0,424.76,0.0,0.333333,0.0,0.333333,0.0,0,4,5000.0,504.56116,337.959338,0.0,12,0
C14954,1.8522113314226234,-0.9975362508330345,3,965.236679,1.0,2786.08,763.82,2022.26,0.0,0.75,0.333333,0.666667,0.0,0,33,4500.0,1399.589495,244.198717,0.0,12,3
C14955,-0.7888493876982099,-1.0349842443668882,0,260.409355,1.0,545.34,257.34,288.0,0.0,0.416667,0.166667,0.166667,0.0,0,9,1500.0,384.809868,189.1629,0.0,12,0
C14956,0.6378448748305492,0.36075078151362777,3,2772.790822,1.0,337.98,0.0,337.98,198.185224,1.0,0.0,1.0,0.416667,7,45,3000.0,1043.396353,1046.955311,0.0,12,3
C14957,0.36658464653602885,0.9910628025921817,3,1305.266304,0.833333,1078.89,844.99,233.9,2081.15215,0.833333,0.833333,0.666667,0.666667,4,20,5000.0,164.080259,191.069553,0.0,6,3
C14958,0.4729872868171486,-1.3753889686549299,3,1153.335938,1.0,886.56,0.0,886.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,724.171914,2256.223464,0.0,12,3
C14959,-0.3135832167023904,-0.5615057228907488,0,633.388444,1.0,830.45,830.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,6000.0,497.263402,239.606651,0.0,12,0
C14960,4.402981558524543,0.2240207704642116,1,5830.700298,1.0,4079.01,507.0,3572.01,0.0,1.0,0.333333,1.0,0.0,0,72,11500.0,2038.201869,1375.326986,0.0,12,1
C14961,-0.661573774954661,1.9478178732417033,2,4931.40051,1.0,540.0,540.0,0.0,527.008867,0.083333,0.083333,0.0,0.25,6,2,11500.0,1174.80652,1147.961544,0.0,12,2
C14962,4.019798376884092,-1.7894344424237671,3,344.532447,1.0,3603.0,1990.05,1612.95,0.0,1.0,1.0,1.0,0.0,0,44,6000.0,2912.826118,186.295633,1.0,12,3
C14963,0.8630034005937057,-1.2856840896919686,3,743.52397,1.0,962.78,278.48,684.3,360.154972,1.0,0.25,1.0,0.083333,1,30,1000.0,402.895757,794.825011,0.0,12,3
C14964,9.748919613547386,-0.28571267265146794,1,1161.901683,1.0,10903.22,7841.79,3061.43,0.0,1.0,1.0,1.0,0.0,0,136,12000.0,10799.00074,235.88019,1.0,12,1
C14965,-1.633541761363554,-0.8390222354550121,0,10.451064,0.333333,405.93,405.93,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,6500.0,831.748202,165.599724,0.0,9,0
C14966,0.12539397815313166,-1.5432307791983297,3,256.028048,1.0,627.42,0.0,627.42,0.0,0.833333,0.0,0.833333,0.0,0,16,2500.0,288.225797,174.799517,0.083333,12,3
C14967,-1.656936099666296,0.3506757827591621,0,1109.172807,0.909091,190.0,190.0,0.0,1496.441591,0.083333,0.083333,0.0,0.166667,5,1,1500.0,795.189855,331.294133,0.0,12,0
C14968,-0.5951991186811333,-1.8427837060315484,3,15.307062,1.0,71.52,0.0,71.52,0.0,1.0,0.0,0.833333,0.0,0,6,1500.0,55.180487,69.3025,0.25,6,3
C14969,-1.9333364703045486,1.0322981938208693,0,1056.954525,1.0,0.0,0.0,0.0,744.221343,0.0,0.0,0.0,0.333333,11,0,2500.0,498.592426,250.571856,0.0,12,0
C14970,-1.051065734507297,3.2795586802141288,2,4797.567431,1.0,0.0,0.0,0.0,4824.425698,0.0,0.0,0.0,0.333333,10,0,5000.0,5965.070573,2108.574767,0.083333,12,2
C14971,-2.5007919127029004,-0.2496839144780044,0,42.363094,0.571429,0.0,0.0,0.0,260.723304,0.0,0.0,0.0,0.285714,2,0,1200.0,440.939379,39.551362,0.0,7,0
C14972,-1.9203457957324324,0.2782843741205296,0,608.422266,0.636364,0.0,0.0,0.0,2338.86519,0.0,0.0,0.0,0.166667,2,0,4000.0,600.277524,369.688294,0.0,12,0
C14973,-0.8354363949761983,-1.5898007524315048,0,7.950803,0.636364,92.2,0.0,92.2,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,152.592178,125.684033,0.166667,12,0
C14974,-0.373925512922322,-0.48640393363369494,0,927.983543,1.0,1321.52,1321.52,0.0,0.0,0.25,0.25,0.0,0.0,0,15,4500.0,527.949934,264.030133,0.0,12,0
C14975,1.3369778372375714,-0.8625128410929446,3,821.933113,1.0,987.26,872.64,114.62,0.0,0.916667,0.833333,0.416667,0.0,0,29,6500.0,1605.098906,212.082883,0.0,12,3
C14976,0.7721623909342449,-1.6771378237200176,3,46.773238,0.545455,2166.56,0.0,2166.56,0.0,0.666667,0.0,0.583333,0.0,0,16,3000.0,1969.308069,100.53897,0.4,12,3
C14977,-0.679923873947482,-1.2494634979541217,0,42.755706,0.545455,350.94,284.29,66.65,0.0,0.25,0.25,0.25,0.0,0,9,5000.0,1191.823088,195.006921,0.4,12,0
C14978,0.41917814250712826,-1.9171327242471414,3,95.731707,1.0,632.3,200.0,432.3,0.0,0.916667,0.083333,0.916667,0.0,0,12,2000.0,606.576346,173.221204,0.5,12,3
C14979,2.2289930937626683,-0.9043896774559261,3,889.767658,1.0,2997.02,1823.02,1174.0,0.0,0.916667,0.416667,0.916667,0.0,0,22,7000.0,2199.48968,244.279734,0.0,12,3
C14980,-2.174685306442846,4.2625345533135315,2,1456.399956,0.909091,0.0,0.0,0.0,4116.968065,0.0,0.0,0.0,0.727273,34,0,2500.0,2793.487295,545.874795,0.0,11,2
C14981,-1.4741125095463636,-1.287081639389305,0,72.372971,0.363636,456.7,456.7,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1200.0,312.287787,163.340754,0.0,12,0
C14982,-0.3450765508105346,-1.0124812848686064,3,405.052353,1.0,515.14,69.0,446.14,0.0,0.583333,0.083333,0.416667,0.0,0,11,4500.0,281.491353,280.482025,0.0,12,3
C14983,1.6948351153324352,-1.0677840141107104,3,855.811816,1.0,1960.18,306.18,1654.0,271.838738,1.0,0.083333,0.916667,0.083333,1,42,3000.0,2043.814652,324.863481,0.1,12,3
C14984,-1.6368875930623321,-0.6928225606763763,0,1074.258487,1.0,11.35,0.0,11.35,0.0,0.083333,0.0,0.083333,0.0,0,1,1200.0,421.348577,206.637191,0.0,12,0
C14985,-1.3319471061046735,1.0845826283568196,0,3024.642476,1.0,0.0,0.0,0.0,2381.716886,0.0,0.0,0.0,0.083333,2,0,8000.0,578.458133,1031.5915,0.0,12,0
C14986,-1.073407435929903,1.0075490916806273,0,597.410794,0.909091,344.75,289.3,55.45,1347.900815,0.25,0.25,0.166667,0.416667,9,7,2500.0,2026.647785,172.765035,0.0,12,0
C14987,0.14260946065436655,-1.9574508799602428,3,43.20377,1.0,308.22,0.0,308.22,0.0,0.916667,0.0,0.916667,0.0,0,11,2000.0,331.111373,162.258275,0.5,12,3
C14988,-1.240075989123201,-1.019046681014486,0,79.517489,0.818182,335.38,270.0,65.38,0.0,0.25,0.083333,0.083333,0.0,0,3,3000.0,413.920617,122.063597,0.111111,12,0
C14989,-0.9837337790337067,-1.5792454227502093,0,35.16925,0.636364,272.34,0.0,272.34,0.0,0.416667,0.0,0.416667,0.0,0,8,1500.0,386.322209,104.5487,0.272727,12,0
C14990,0.9982512159293594,1.4680437310737153,2,5177.774511,1.0,1562.74,979.99,582.75,1443.200669,0.666667,0.166667,0.5,0.166667,4,9,9000.0,3770.423728,1262.016427,0.0,12,2
C14991,-0.026093628362657988,-1.5596156486654142,3,80.298186,0.727273,1090.0,0.0,1090.0,0.0,0.5,0.0,0.416667,0.0,0,6,4500.0,1015.891727,166.102478,0.666667,12,3
C14992,0.2508572315837672,-0.9980845077029992,3,1202.204204,1.0,435.04,435.04,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,1200.0,686.958695,847.988773,0.0,12,3
C14993,0.011529887429395909,-1.4996434877525124,3,31.161679,0.545455,300.0,0.0,300.0,0.0,0.5,0.0,0.5,0.0,0,6,11500.0,619.179957,162.175915,1.0,12,3
C14994,0.821959792900624,-1.037334408637349,3,176.162762,0.909091,1814.64,1614.64,200.0,0.0,0.583333,0.583333,0.083333,0.0,0,25,4000.0,1847.959268,81.667964,0.333333,12,3
C14995,-0.27022204444238274,-0.9818082520783828,3,703.407676,1.0,637.84,0.0,637.84,0.0,0.636364,0.0,0.545455,0.0,0,7,4500.0,888.272466,210.538977,0.0,11,3
C14996,2.5771170835266806,0.5451137967412717,3,445.921101,1.0,1580.56,701.61,878.95,2703.408056,1.0,0.666667,1.0,0.5,14,61,2500.0,3992.8893,185.418931,1.0,12,3
C14997,-1.4595113955500236,0.7887908603118474,0,3083.784255,1.0,0.0,0.0,0.0,737.652849,0.0,0.0,0.0,0.166667,2,0,5500.0,1033.581612,746.430888,0.0,12,0
C14998,-1.2507817924873377,-0.43863725082380867,0,31.111548,1.0,110.0,110.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,8000.0,228.192095,73.146612,0.0,12,0
C15000,1.0917263830856543,-1.0927661678758869,3,503.732786,1.0,1730.3,1401.15,329.15,0.0,0.916667,0.583333,0.333333,0.0,0,21,2500.0,2293.371099,179.553478,0.083333,12,3
C15001,-1.0673100378326028,-1.1950741106398102,0,176.837859,1.0,108.39,0.0,108.39,0.0,0.416667,0.0,0.416667,0.0,0,6,1500.0,56.561603,174.299229,0.0,12,0
C15002,1.064506237441331,-1.0079076440032082,3,94.537529,1.0,1399.55,1399.55,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,7500.0,471.663042,209.623931,0.3,12,3
C15003,1.6235203840154442,-1.2144344500338218,3,661.940291,1.0,755.14,482.9,272.24,0.0,0.916667,0.75,0.75,0.0,0,29,6500.0,2284.482833,247.277952,0.333333,12,3
C15004,0.71831507215053,-1.8382937627557192,3,8.799432,0.454545,1591.48,218.8,1372.68,0.0,0.833333,0.25,0.666667,0.0,0,23,2000.0,1496.045221,72.016021,0.2,12,3
C15005,-0.4549638629593387,2.6629684127220723,2,3106.418215,0.636364,0.0,0.0,0.0,2139.745589,0.0,0.0,0.0,0.333333,6,0,10000.0,11508.41333,1296.671661,0.142857,12,2
C15006,-0.5034356059874439,-1.0798235420879299,0,827.393597,0.727273,693.89,0.0,693.89,0.0,0.416667,0.0,0.416667,0.0,0,13,1500.0,1954.590955,700.486647,0.090909,12,0
C15007,-2.029520117269127,-1.5439803687863418,0,0.0,0.0,94.5,0.0,94.5,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,0.0,312.343947,0.0,12,0
C15008,-1.4269960841946994,0.9386382094022891,0,4361.964176,1.0,0.0,0.0,0.0,288.451529,0.0,0.0,0.0,0.166667,2,0,4500.0,1041.187421,1583.295751,0.0,12,0
C15009,-1.2914395250569766,-0.8479581408284935,0,73.10055,1.0,78.09,0.0,78.09,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,93.718849,256.977391,0.0,12,0
C15010,-0.03815666773195781,-1.4638397264228376,3,7.047482,0.545455,321.07,321.07,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,3000.0,285.785253,52.529089,0.0,12,3
C15011,0.9948667110802164,-0.39091468206933205,3,353.895121,1.0,2073.54,2073.54,0.0,175.826711,0.75,0.75,0.0,0.25,4,35,700.0,1633.858307,156.422554,0.333333,12,3
C15012,-1.511474588172461,3.8423916184599007,2,5911.506531,0.9,0.0,0.0,0.0,7098.892954,0.0,0.0,0.0,0.3,13,0,8000.0,1156.310659,1880.717414,0.0,10,2
C15013,-1.8812906829465201,-1.3129499807679217,0,8.523984,0.363636,130.32,0.0,130.32,0.0,0.166667,0.0,0.083333,0.0,0,2,1500.0,64.34569,100.347627,0.0,12,0
C15014,4.626792752481724,-0.2750250649189199,1,3096.831684,1.0,4492.85,1076.95,3415.9,0.0,1.0,1.0,1.0,0.0,0,40,10000.0,3853.65899,708.700191,0.0,12,1
C15015,-1.7448926853811046,0.7446290098350075,0,2468.506177,1.0,0.0,0.0,0.0,648.808629,0.0,0.0,0.0,0.25,4,0,2500.0,601.740186,1085.79506,0.0,12,0
C15016,1.0353598535673292,-0.5752111143751488,3,1341.000157,1.0,1355.77,1220.45,135.32,929.959753,0.916667,0.666667,0.5,0.083333,1,24,4000.0,553.207757,351.43166,0.0,12,3
C15017,1.1106203890117416,-0.4716186551937526,3,169.343874,0.818182,1553.8,1553.8,0.0,0.0,0.5,0.5,0.0,0.0,0,8,16500.0,1921.042991,125.895667,0.8,12,3
C15018,-1.039355256142435,-1.5769190086344567,0,18.112481,0.636364,206.69,0.0,206.69,0.0,0.416667,0.0,0.416667,0.0,0,5,2000.0,259.021737,95.4525,0.3,12,0
C15019,-1.0018547330748881,-0.6625781457127722,0,287.493279,0.222222,1709.0,1709.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,2283.333333,5120.550705,259.56173,0.0,9,0
C15020,0.23198054934501972,-1.6567188741553383,3,38.013028,1.0,469.62,0.0,469.62,0.0,0.833333,0.0,0.833333,0.0,0,12,4000.0,744.854844,68.98672,0.4,12,3
C15021,-1.759830125402003,-1.0191133766725315,0,8.570991,0.272727,149.55,149.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,447.377119,97.176376,0.0,12,0
C15022,-0.866275966397099,-1.9464395609820495,0,7.20735,0.545455,152.02,0.0,152.02,0.0,0.583333,0.0,0.5,0.0,0,7,1000.0,219.445915,99.133361,0.5,12,0
C15023,0.19220942774341598,-1.9407660645877354,3,15.667283,1.0,147.48,0.0,147.48,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,137.105608,124.544483,0.416667,12,3
C15025,-0.24406227847159132,-1.2315011094224158,3,955.159037,1.0,440.57,45.65,394.92,0.0,0.666667,0.083333,0.666667,0.0,0,13,1000.0,684.090131,591.385845,0.0,12,3
C15026,-0.9584039666607589,-1.0755285663204266,0,827.255067,1.0,281.97,0.0,281.97,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,298.808637,232.286208,0.0,12,0
C15027,2.3587902550237567,-0.8015244964838222,3,2472.017517,1.0,2317.89,1716.02,601.87,0.0,1.0,0.583333,0.75,0.0,0,55,5500.0,647.118596,769.790351,0.0,12,3
C15028,-0.7050481959699914,-1.9050590972019428,0,22.322215,0.363636,448.0,190.0,258.0,0.0,0.333333,0.083333,0.25,0.0,0,5,3000.0,1262.320878,132.889435,1.0,12,0
C15029,0.2697300601591431,-0.8143768308443144,3,1764.083164,1.0,329.47,0.0,329.47,58.536178,1.0,0.0,1.0,0.166667,2,22,1800.0,789.269658,798.373689,0.0,12,3
C15030,-0.8736859983483866,-2.121602932504026,0,23.651198,0.454545,250.0,0.0,250.0,0.0,0.416667,0.0,0.333333,0.0,0,5,1200.0,475.347623,173.942309,1.0,12,0
C15031,-1.2741093276082924,1.9578368893380995,2,1886.811282,1.0,146.73,146.73,0.0,3249.377014,0.166667,0.166667,0.0,0.416667,10,2,3000.0,2817.269516,523.086888,0.083333,12,2
C15032,0.3692672970085259,-1.5424520640927968,3,232.140345,0.818182,552.66,76.0,476.66,76.633316,1.0,0.166667,1.0,0.083333,2,20,500.0,1123.972876,332.553992,0.090909,12,3
C15033,1.1118236120021172,-1.861433150029603,3,17.092052,0.454545,1160.0,0.0,1160.0,0.0,1.0,0.0,1.0,0.0,0,29,7000.0,1587.607855,78.175369,0.4,12,3
C15034,-1.3224518702374808,2.6231595251987008,2,4746.953711,0.909091,0.0,0.0,0.0,939.38774,0.0,0.0,0.0,0.454545,10,0,11000.0,1257.708437,1029.681413,0.0,11,2
C15035,-0.6352368911185663,-0.9550675561035743,0,30.969957,0.666667,319.67,319.67,0.0,0.0,0.666667,0.666667,0.0,0.0,0,5,7500.0,103.198108,55.782805,0.0,6,0
C15036,2.500270812730584,-1.6613888735721782,3,201.463595,1.0,2148.34,638.34,1510.0,0.0,1.0,1.0,0.166667,0.0,0,32,5000.0,1951.521978,147.236428,1.0,12,3
C15037,1.7874725780507934,-1.3608109659439505,3,322.411152,1.0,1506.92,813.02,693.9,0.0,1.0,1.0,0.583333,0.0,0,33,2500.0,1567.278435,167.076537,0.0,12,3
C15038,-1.829070704022399,0.5142884997617054,0,1129.185643,1.0,0.0,0.0,0.0,1385.126221,0.0,0.0,0.0,0.25,3,0,1500.0,1275.071841,293.203915,0.0,12,0
C15039,0.7716912436009505,-1.3837833678382228,3,99.643727,1.0,677.68,655.68,22.0,0.0,1.0,1.0,0.083333,0.0,0,14,3000.0,809.678399,148.487769,0.272727,12,3
C15040,3.7024311453292413,-1.1131080190389533,3,651.394216,1.0,2529.64,1014.32,1515.32,0.0,1.0,0.916667,1.0,0.0,0,83,7500.0,2334.314811,200.435964,0.0,12,3
C15041,4.223481822337969,3.1980936660938615,1,1409.256223,0.9,4569.65,1748.94,2820.71,3883.517967,0.7,0.6,0.6,0.4,5,24,30000.0,5772.813158,472.103929,0.0,10,1
C15042,1.7454694257090007,-1.2241689156513342,3,194.927,0.909091,2061.48,1613.06,448.42,0.0,0.833333,0.5,0.5,0.0,0,23,8500.0,1937.914753,144.660755,0.636364,12,3
C15043,0.10557325135144353,3.528260188200841,2,6758.987905,1.0,198.96,26.6,172.36,7019.083751,0.5,0.083333,0.416667,0.083333,13,7,11000.0,2337.875284,3171.185979,0.0,12,2
C15044,-1.2463038296170843,0.8733566929641142,0,2332.496766,1.0,0.0,0.0,0.0,1848.691278,0.0,0.0,0.0,0.083333,1,0,9700.0,803.519921,548.26632,0.0,12,0
C15045,-1.6538675975455077,0.29812391325191545,0,1860.469601,1.0,0.0,0.0,0.0,303.822585,0.0,0.0,0.0,0.166667,2,0,4000.0,560.883507,436.589785,0.0,12,0
C15046,-0.9341278812175744,0.04521432742118298,0,920.529926,0.857143,462.33,462.33,0.0,1065.754951,0.571429,0.571429,0.0,0.285714,3,11,1200.0,514.839542,318.922693,0.0,7,0
C15047,5.35851500828427,0.004657675387694035,1,3347.700395,1.0,5967.42,5016.08,951.34,0.0,1.0,1.0,1.0,0.0,0,73,11500.0,3012.483841,811.061687,0.0,12,1
C15048,-1.4865452532097114,0.15175320077747942,0,947.70851,1.0,483.4,483.4,0.0,1288.83283,0.083333,0.083333,0.0,0.166667,2,1,2000.0,394.907752,280.049702,0.0,12,0
C15049,2.294592692224015,-1.645083597800286,3,574.032791,1.0,1606.51,0.0,1606.51,0.0,1.0,0.0,1.0,0.0,0,98,1000.0,1844.561564,449.515886,0.083333,12,3
C15050,-1.5591414628905016,0.3610508566805177,0,3067.274152,1.0,0.0,0.0,0.0,591.246114,0.0,0.0,0.0,0.083333,1,0,3500.0,692.136868,877.674613,0.0,12,0
C15051,-0.9286518531628074,-0.787129475564811,0,768.881695,0.727273,408.59,408.59,0.0,0.0,0.25,0.25,0.0,0.0,0,7,2500.0,2095.952073,250.856639,0.125,12,0
C15052,-2.277758192903101,0.5119133717168071,0,1190.884428,0.857143,0.0,0.0,0.0,1817.843113,0.0,0.0,0.0,0.285714,2,0,2000.0,290.690807,251.393985,0.0,7,0
C15054,1.7394245456978268,-0.8868865435410515,3,1710.119356,1.0,1697.15,122.9,1574.25,0.0,0.916667,0.166667,0.916667,0.0,0,37,7500.0,1161.146904,390.404693,0.0,12,3
C15055,-2.237108926643258,-0.6364325822302938,0,229.878735,0.272727,0.0,0.0,0.0,928.309409,0.0,0.0,0.0,0.090909,1,0,3000.0,101.7826,203.285024,0.0,11,0
C15056,3.320311151336139,1.650242614080976,3,4766.360515,1.0,2894.04,2583.82,310.22,1386.851165,1.0,1.0,0.416667,0.166667,2,34,20000.0,1302.79339,1245.948419,0.0,12,3
C15057,1.7604950575319456,0.23371898330065036,3,3007.664861,1.0,534.26,365.51,168.75,0.0,0.833333,0.583333,0.75,0.0,0,21,16000.0,3007.94197,807.008705,0.0,12,3
C15058,1.777176021703834,1.4077635040945584,3,1871.597836,1.0,3220.25,208.49,3011.76,2367.006699,0.833333,0.166667,0.75,0.416667,15,28,5500.0,448.564207,559.391166,0.0,12,3
C15059,-1.48634491848127,0.01561346607352993,0,1455.745146,1.0,266.0,266.0,0.0,168.514165,0.222222,0.222222,0.0,0.222222,2,4,1500.0,284.966485,302.737808,0.0,9,0
C15060,-1.509810531175917,0.7473514184984055,0,1986.558317,1.0,0.0,0.0,0.0,872.861808,0.0,0.0,0.0,0.166667,4,0,6500.0,653.211583,587.112789,0.0,12,0
C15061,-0.0008272548796180993,-1.78029860375354,3,36.174755,1.0,315.0,0.0,315.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,294.181491,166.626282,0.0,12,3
C15062,1.309011571259459,-1.8749504823731,3,129.836526,0.909091,1433.99,743.99,690.0,0.0,0.909091,0.454545,0.636364,0.0,0,19,4000.0,1363.134203,141.64886,0.875,11,3
C15063,-1.7539363897936213,-0.2535500209880503,0,206.978089,1.0,0.0,0.0,0.0,500.665069,0.0,0.0,0.0,0.090909,2,0,3000.0,936.856845,163.934517,0.090909,11,0
C15064,0.5048792414889671,0.4160677612296272,3,1192.594159,1.0,1324.82,1000.12,324.7,914.684674,0.666667,0.5,0.416667,0.333333,4,17,6000.0,610.477936,361.259813,0.0,12,3
C15065,-1.5321698448096208,-0.6843887175081501,0,50.564486,0.909091,84.0,84.0,0.0,259.105418,0.083333,0.083333,0.0,0.083333,2,2,2000.0,474.054081,222.202924,0.3,12,0
C15067,-0.7980165763848379,-1.511327724026388,0,62.104602,0.636364,377.62,0.0,377.62,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,548.900318,99.168927,0.181818,12,0
C15068,-1.3101777463814692,-0.8474309162755985,0,56.945201,0.454545,328.1,328.1,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,6500.0,437.845434,117.947254,0.0,12,0
C15069,-1.755009078264659,-0.974425421669169,0,8.421315,0.272727,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,250.155585,122.06814,0.0,12,0
C15070,-1.803300431083129,-1.3402957118159584,0,15.810927,0.363636,246.29,246.29,0.0,0.0,0.181818,0.181818,0.0,0.0,0,4,500.0,149.886496,23.3231,0.0,11,0
C15071,-1.5023011723861766,-0.7972448004612855,0,44.613002,0.363636,281.7,281.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,401.455848,75.081916,0.0,12,0
C15073,-1.0519502676366748,2.6252877892917943,2,2342.724406,0.909091,0.0,0.0,0.0,4697.170219,0.0,0.0,0.0,0.333333,7,0,8000.0,6049.990217,517.090852,0.090909,12,2
C15074,-0.1918934185926487,0.06145232950952596,0,3164.714813,1.0,839.65,815.65,24.0,96.764357,0.5,0.416667,0.083333,0.083333,1,7,4000.0,740.325412,1010.532573,0.0,12,0
C15075,-1.7358413850155578,0.4544571765488009,0,2068.865586,1.0,0.0,0.0,0.0,1285.834671,0.0,0.0,0.0,0.166667,2,0,2500.0,607.215424,496.404113,0.0,12,0
C15076,-0.6545910070107148,-2.2425205403949118,3,0.0,0.0,265.76,0.0,265.76,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,288.141157,14.094123,0.0,12,3
C15077,-1.647042509082021,-1.0898779456471377,0,14.891908,0.818182,59.8,59.8,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,500.0,98.211239,119.964053,0.0,12,0
C15078,-0.21105796285870856,-1.4178610430924574,3,1367.301373,1.0,231.41,0.0,231.41,0.0,1.0,0.0,1.0,0.0,0,16,2500.0,107.242408,257.56864,0.0,6,3
C15079,-0.4732354405951119,-0.46672904219089756,3,299.82542,1.0,480.0,130.0,350.0,416.566286,1.0,0.142857,0.857143,0.428571,3,8,1000.0,113.970639,100.59858,0.0,7,3
C15080,-2.437454647364559,-0.871733264076166,0,0.0,0.0,0.0,0.0,0.0,253.887233,0.0,0.0,0.0,0.111111,1,0,500.0,2437.932505,312.343947,0.0,9,0
C15081,-1.7239087380270774,0.7560538504676153,0,1176.088299,1.0,0.0,0.0,0.0,1106.360593,0.0,0.0,0.0,0.166667,4,0,1200.0,27.832777,7751.321328,0.0,12,0
C15082,-1.8259743765694294,1.0728429083746296,0,1164.125671,1.0,0.0,0.0,0.0,3087.004701,0.0,0.0,0.0,0.25,5,0,3500.0,244.853194,748.670976,0.0,12,0
C15083,-1.604028182961098,-0.9371133820509366,0,25.499945,0.727273,62.53,62.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,1637.518241,110.864194,0.090909,12,0
C15084,-0.3283410091942785,2.8238474168415575,2,3646.30636,1.0,594.88,133.9,460.98,3281.891728,0.416667,0.166667,0.333333,0.5,15,9,9000.0,732.79341,1135.596349,0.0,12,2
C15085,-0.3366981460647653,-1.0612759840940278,0,164.583178,0.454545,1489.28,918.48,570.8,0.0,0.333333,0.25,0.25,0.0,0,8,3500.0,1858.087268,176.445411,0.0,12,0
C15086,-0.42181315924972046,0.4330725544866922,0,2980.628942,1.0,1352.52,1352.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,782.875155,760.415003,0.0,12,0
C15087,-1.7160700058001424,2.4627680267411214,2,3350.186138,1.0,0.0,0.0,0.0,2887.013513,0.0,0.0,0.0,0.5,10,0,4500.0,1161.817205,902.109479,0.0,12,2
C15088,-1.7836981008117823,-0.30609525980991686,0,1101.8547,1.0,0.0,0.0,0.0,38.930597,0.0,0.0,0.0,0.083333,1,0,2100.0,292.271318,282.262223,0.0,12,0
C15089,4.263937905692575,-1.7392684944185097,3,468.294595,1.0,4164.14,3215.54,948.6,0.0,1.0,1.0,1.0,0.0,0,53,4000.0,3958.926162,203.066713,1.0,12,3
C15090,-0.058545901358708345,-1.7550722771135578,3,63.928065,1.0,183.6,0.0,183.6,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,141.055898,171.950243,0.0,12,3
C15091,-2.1620735845306416,2.006495804515791,2,906.613422,0.888889,0.0,0.0,0.0,2222.768202,0.0,0.0,0.0,0.666667,11,0,3000.0,1450.04403,229.914965,0.142857,9,2
C15092,-2.104450068085278,1.9483909153110703,2,798.693995,1.0,0.0,0.0,0.0,1865.808018,0.0,0.0,0.0,0.666667,11,0,3000.0,180.865117,301.842645,0.0,12,2
